Date,Biochemical Oxygen Demand,Conductivity,Temperature,Turbidity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Rainfall,Total Coliform,WQI,Quality
09-05-2022,3.230532452,458.7563997,31.2,291.7315828,9.436836481,132572.4006,6984.024517,0.648149527,8.4336336,0.1,129403.5537,67.37423025080764,Poor
10-05-2022,3.109015107,448.5562934,30.9,284.5779392,9.195673222,130337.5087,6720.66887,0.618264169,8.41248654,0.4,121241.1993,67.2307970385727,Poor
11-05-2022,2.591361452,403.9537954,31.9,250.5752319,8.141594204,118884.5483,5539.940822,0.486878928,8.246782095,0.0,86365.56026,54.68513759078433,Poor
12-05-2022,3.4820896,486.8946259,32.0,316.0394597,10.10132932,141561.4301,7759.492778,0.731775129,8.4336336,3.5,150548.6328,67.38448246468216,Poor
13-05-2022,3.4820896,494.7170588,31.8,322.8960369,10.28604148,144121.4942,7976.132911,0.755048671,8.4336336,0.0,156397.2822,67.38733258233137,Poor
14-05-2022,2.898714484,431.6314196,31.2,274.4287563,8.795219479,127691.5813,6302.110834,0.569121037,8.357160578,0.0,107181.4411,64.02490306002088,Poor
15-05-2022,2.977416731,438.7810188,32.4,280.7279353,8.964038371,130051.4243,6500.463485,0.590401115,8.386050096,0.0,112517.3232,66.42064212164492,Poor
16-05-2022,3.193691778,457.8684796,32.4,296.3219204,9.414948284,135596.4163,7016.91499,0.646896646,8.4336336,0.0,127129.4932,67.37390673550486,Poor
17-05-2022,3.217724997,460.2566601,31.4,298.8737846,9.471261991,136661.1167,7087.964721,0.654120665,8.4336336,0.0,128777.5466,67.37477687341203,Poor
18-05-2022,3.326177478,469.9673211,32.1,307.1200851,9.70060669,139675.3107,7354.057632,0.682943471,8.4336336,0.0,136117.568,67.37831497040249,Poor
19-05-2022,3.4820896,507.0634665,29.7,336.7095886,10.296125,150009.145,8350.093822,0.792556018,8.4336336,1.2,164731.1502,67.39183101842406,Poor
20-05-2022,3.08655044,449.7263136,28.5,292.6245259,9.222095782,135055.2333,6828.245559,0.623561621,8.4336336,0.0,120010.2143,67.37094012251936,Poor
21-05-2022,2.903833053,434.1324934,28.5,281.0812784,8.853511989,131263.8945,6419.132851,0.577716198,8.379469281,0.0,107713.692,64.31643491192402,Poor
22-05-2022,2.733271027,419.5863096,28.9,270.3373784,8.509686588,127741.9874,6037.760724,0.534956965,8.326375509,0.0,96236.13406,59.18764498034928,Poor
23-05-2022,2.940199713,437.8089177,28.6,285.1348688,8.940181216,132980.2119,6529.848933,0.588869418,8.396558591,9.9,110213.1995,65.44830187503948,Poor
24-05-2022,3.162070682,457.3209904,28.6,300.9199791,9.401148628,138552.3812,7056.121373,0.646581426,8.4336336,0.2,125197.1459,67.37370725681944,Poor
25-05-2022,3.4820896,506.9461469,29.2,340.1747102,10.296125,152173.6177,8385.046336,0.793130011,8.4336336,0.7,163573.3149,67.3917882728145,Poor
26-05-2022,3.027439435,446.1022035,30.2,293.2460376,9.135867164,136214.1503,6768.543068,0.613761653,8.432275573,,116161.3949,67.36064730521751,Poor
27-05-2022,3.261972644,466.6894598,31.6,309.8143441,9.622250367,142039.887,7322.887551,0.674631387,8.4336336,,131996.9884,67.3771206756783,Poor
28-05-2022,3.194664601,461.0603112,29.0,305.9152973,9.489150839,140836.6711,7178.072043,0.658151145,8.4336336,2.7,127477.7671,67.37506968515144,Poor
29-05-2022,3.4820896,493.9504711,30.3,332.0420364,10.26625452,149932.2386,8060.02186,0.755307838,8.4336336,1.6,152879.4806,67.38705327470912,Poor
30-05-2022,3.4820896,526.074877,31.3,360.9086339,10.296125,159962.8148,9036.071409,0.860504195,8.4336336,0.0,165746.6944,67.39875786040467,Poor
31-05-2022,3.054581705,449.4924607,31.6,298.2532313,9.215572328,138580.4365,6884.229583,0.624375054,8.4336336,26.4,118085.7016,67.37085491779008,Poor
01-06-2022,3.072794294,451.2553854,32.8,300.0433799,9.257158466,139308.5926,6935.675377,0.629683517,8.4336336,0.0,119330.3485,67.37149724260973,Poor
02-06-2022,3.4820896,492.7944553,32.7,332.8391095,10.23864658,150671.625,8047.389536,0.75233677,8.4336336,0.0,151472.185,67.38663207825063,Poor
03-06-2022,3.442872325,483.7259605,33.6,326.1418074,10.02429616,148476.4293,7809.639525,0.72567967,8.4336336,0.0,144316.5338,67.38332795568267,Poor
04-06-2022,3.4820896,515.3646633,31.2,351.1760705,10.296125,157165.1837,8656.97834,0.819114144,8.4336336,0.0,165746.6944,67.39485557457067,Poor
05-06-2022,3.421927925,482.2105031,31.3,325.6526771,9.988367392,148498.5934,7776.654661,0.721387942,8.4336336,0.0,142931.7621,67.38277579602371,Poor
06-06-2022,3.136313397,457.5497627,30.7,306.7341815,9.405586972,142093.1559,7122.562091,0.648714359,8.4336336,0.0,123684.5126,67.37379061042289,Poor
07-06-2022,3.432097543,483.3617972,31.5,327.1640159,10.01546684,149185.4385,7813.916405,0.724943228,8.4336336,0.0,143641.9361,67.38319527212222,Poor
08-06-2022,3.4820896,497.6201752,32.8,338.5620236,10.296125,153172.7554,8197.022295,0.767080656,8.4336336,0.3,154632.4633,67.3883903380699,Poor
09-06-2022,3.4820896,490.3375615,29.8,333.1380892,10.1802106,151381.7433,8005.605299,0.745661421,8.4336336,0.0,148899.6532,67.38573690452768,Poor
10-06-2022,3.416641938,482.3563085,32.2,327.1489879,9.991575386,149391.2332,7795.345148,0.722175786,8.4336336,0.0,142630.3278,67.38282892048628,Poor
11-06-2022,3.4820896,497.6216641,33.4,339.2717314,10.296125,153610.6131,8204.648308,0.767268352,8.4336336,0.0,154421.1089,67.38839088055333,Poor
12-06-2022,3.4820896,500.669129,32.0,341.8442595,10.296125,154547.0512,8287.990688,0.77630974,8.4336336,0.0,156729.217,67.38950122993027,Poor
13-06-2022,3.4820896,506.6251918,32.2,346.6650418,10.296125,156249.4231,8448.660852,0.793926953,8.4336336,0.0,161302.3562,67.39167133224028,Poor
14-06-2022,3.469888785,487.3038147,32.6,331.7491656,10.10835627,151173.1324,7935.186799,0.73696394,8.4336336,0.0,146250.4159,67.3846315533654,Poor
15-06-2022,3.221002843,465.7522771,32.5,315.0732598,9.59907674,145487.2223,7362.034413,0.673416073,8.4336336,0.5,129472.6215,67.37677921145765,Poor
16-06-2022,3.318925501,474.3043425,30.2,321.8573347,9.801140046,147846.4556,7591.25774,0.698676231,8.4336336,29.0,136080.36,67.37989517203478,Poor
17-06-2022,3.4820896,502.7240072,29.0,344.1173639,10.296125,155510.9374,8349.953056,0.782545572,8.4336336,14.0,158124.0525,67.39024992853847,Poor
18-06-2022,3.025034035,448.8587061,29.7,302.1752211,9.199838753,141137.4462,6914.617875,0.623647834,8.4336336,1.0,116268.947,67.37062400814933,Poor
19-06-2022,3.389986951,480.5693355,28.8,326.9609022,9.949142753,149657.3402,7760.612118,0.717215687,8.4336336,43.9,140880.8802,67.38217783362481,Poor
20-06-2022,3.15627356,460.2900996,29.4,311.1742853,9.469945034,144248.3362,7220.276897,0.657394765,8.4336336,22.1,125122.1144,67.37478905715466,Poor
21-06-2022,3.286092451,471.5664989,29.2,319.9801143,9.736401268,147273.0752,7521.029054,0.690665707,8.4336336,25.9,133876.6056,67.3788976337414,Poor
22-06-2022,3.4820896,504.8888356,29.3,345.9609056,10.296125,156186.0918,8409.329321,0.788972468,8.4336336,0.0,159758.8366,67.39103868770191,Poor
23-06-2022,3.335428473,475.8321475,31.6,323.2659374,9.837204391,148389.3358,7634.313363,0.703239768,8.4336336,2.0,137201.8373,67.38045183056425,Poor
24-06-2022,3.290299279,471.891081,32.0,320.1402703,9.744087016,147302.5282,7528.686876,0.691599244,8.4336336,0.0,134156.5834,67.37901589581966,Poor
25-06-2022,2.85727003,434.2605078,31.7,290.7164388,8.854900025,137185.2941,6524.639218,0.580560699,8.406104534,3.9,104953.2358,63.1895216163861,Poor
26-06-2022,3.4820896,490.2984028,31.8,334.3325605,10.179075,152127.59,8017.677362,0.745862809,8.4336336,2.5,148501.8292,67.38572263698413,Poor
27-06-2022,3.470669362,487.4302504,32.7,331.9818877,10.11132089,151289.7713,7939.993546,0.737371651,8.4336336,1.8,146308.3889,67.38467762044256,Poor
28-06-2022,3.4820896,526.074877,28.7,363.2638146,10.296125,161988.0427,9012.398938,0.856165664,8.4336336,0.0,165746.6944,67.39875786040467,Poor
29-06-2022,3.173971511,461.5423562,26.8,311.500828,9.49964711,144182.0883,7246.701788,0.660921031,8.4336336,10.9,126289.6676,67.37524531912361,Poor
30-06-2022,3.333553384,475.3218901,30.6,322.0736369,9.825283513,147762.3489,7612.204811,0.701528888,8.4336336,3.0,137043.7874,67.38026591735286,Poor
01-07-2022,3.4820896,526.074877,31.4,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.4336336,0.0,165746.6944,67.39875786040467,Poor
02-07-2022,3.4820896,526.074877,31.0,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.4336336,0.0,165746.6944,67.39875786040467,Poor
03-07-2022,3.4820896,526.074877,31.8,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.412326116,1.9,165746.6944,67.25798116803905,Poor
04-07-2022,3.4820896,526.074877,32.6,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.4336336,0.5,165746.6944,67.39875786040467,Poor
05-07-2022,3.4820896,526.074877,33.3,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.4336336,0.7,165746.6944,67.39875786040467,Poor
06-07-2022,3.4820896,526.074877,32.0,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.4336336,3.8,165746.6944,67.39875786040467,Poor
07-07-2022,3.4820896,526.074877,32.4,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.367998476,5.1,165746.6944,66.96511230846025,Poor
08-07-2022,3.4820896,526.074877,32.9,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.42964354,0.5,165746.6944,67.3723958812456,Poor
09-07-2022,3.4820896,526.074877,33.0,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.4336336,0.0,165746.6944,67.39875786040467,Poor
10-07-2022,3.4820896,526.074877,33.3,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.301297574,0.9,165746.6944,66.52442525402608,Poor
11-07-2022,3.4820896,526.074877,33.0,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.414579102,0.6,165746.6944,67.27286645046028,Poor
12-07-2022,3.4820896,526.074877,33.3,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.32765123,1.8,165746.6944,66.69854156561976,Poor
13-07-2022,3.4820896,526.074877,34.3,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.4336336,2.4,165746.6944,67.39875786040467,Poor
14-07-2022,3.4820896,526.074877,34.3,453.0942,10.22342004,163216.0,9347.7888,0.860504195,8.237986414,0.8,165746.6944,66.10613392997158,Poor
15-07-2022,3.4820896,526.074877,32.1,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.331057698,6.1,165746.6944,66.72104780322573,Poor
16-07-2022,3.4820896,526.074877,32.7,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.421154722,0.3,165746.6944,67.3163109995142,Poor
17-07-2022,3.4820896,526.074877,32.9,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.4336336,0.0,165746.6944,67.39875786040467,Poor
18-07-2022,3.4820896,526.074877,32.4,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.368453863,1.1,165746.6944,66.96812101073623,Poor
19-07-2022,3.4820896,526.074877,32.2,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.314979292,1.9,165746.6944,66.61481917411159,Poor
20-07-2022,3.4820896,526.074877,32.9,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.4336336,23.9,165746.6944,67.39875786040467,Poor
21-07-2022,3.478056558,521.0956728,31.6,453.0942,10.086879,163216.0,9347.7888,0.851308278,8.216239399,28.4,165746.6944,65.96063911243897,Poor
22-07-2022,3.235893098,499.6358187,31.7,453.0942,9.583683347,163216.0,9347.7888,0.787762599,8.13609497,2.0,165746.6944,65.42331290826836,Poor
23-07-2022,3.4820896,526.074877,32.5,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.396128109,1.0,165746.6944,67.15096234552696,Poor
24-07-2022,3.4820896,526.074877,29.0,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.296499126,0.0,165746.6944,66.49272232570624,Poor
25-07-2022,3.4820896,526.074877,30.7,453.0942,10.23098032,163216.0,9347.7888,0.860504195,8.239190548,1.0,165746.6944,66.11408953851199,Poor
26-07-2022,3.4820896,526.074877,29.6,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.407522767,0.0,165746.6944,67.22624585923874,Poor
27-07-2022,3.4820896,526.074877,29.6,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.355427133,0.5,165746.6944,66.88205453936213,Poor
28-07-2022,3.4820896,526.074877,29.4,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.268728469,11.9,165746.6944,66.30924401182928,Poor
29-07-2022,3.428375062,512.9640006,30.9,453.0942,9.929040481,163216.0,9347.7888,0.825259624,8.191100315,10.9,165746.6944,65.79158458279288,Poor
30-07-2022,3.4820896,526.074877,30.9,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.401389801,0.0,165746.6944,67.185725886638,Poor
31-07-2022,3.4820896,526.074877,28.8,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.373098423,2.0,165746.6944,66.99880721443319,Poor
01-08-2022,3.4820896,526.074877,28.3,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.29175755,18.0,165746.6944,66.46139514574072,Poor
02-08-2022,3.4820896,526.074877,29.7,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.4336336,21.1,165746.6944,67.39875786040467,Poor
03-08-2022,3.419410789,509.4109978,30.2,453.0942,9.87001893,163216.0,9347.7888,0.813281623,8.181699898,0.0,165746.6944,65.72818230277636,Poor
04-08-2022,3.263877523,495.3178294,30.4,453.0942,9.542290772,163216.0,9347.7888,0.771385883,8.129502336,3.6,165746.6944,65.37818268194515,Poor
05-08-2022,3.4820896,515.5774343,32.2,453.0942,10.02640575,163216.0,9347.7888,0.830833801,8.206607769,3.6,165746.6944,65.89499319105394,Poor
06-08-2022,3.4820896,526.074877,31.5,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.264791763,11.5,165746.6944,66.28323453790473,Poor
07-08-2022,3.4820896,526.074877,32.1,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.286978041,3.2,165746.6944,66.42981734574558,Poor
08-08-2022,3.4820896,521.4548477,32.1,453.0942,10.18201364,163216.0,9347.7888,0.847170338,8.231391581,9.1,165746.6944,66.06087912622363,Poor
09-08-2022,3.4820896,526.074877,31.6,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.283912516,0.1,165746.6944,66.40956368886782,Poor
10-08-2022,3.248591801,490.2384199,30.2,453.0942,9.455985398,163216.0,9347.7888,0.754377635,8.115756401,1.0,165746.6944,65.28551379364328,Poor
11-08-2022,3.4820896,526.074877,30.2,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.37910478,0.0,165746.6944,67.0384906923899,Poor
12-08-2022,3.4820896,517.0419938,30.5,453.0942,10.1013015,163216.0,9347.7888,0.83273789,8.218536483,1.0,165746.6944,65.97433878119458,Poor
13-08-2022,3.4820896,526.074877,31.3,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.331493365,0.0,165746.6944,66.72392621717798,Poor
14-08-2022,3.4820896,523.8611451,30.7,453.0942,10.27472611,163216.0,9347.7888,0.852118908,8.246157979,0.0,165746.6944,66.1593161715004,Poor
15-08-2022,3.4820896,524.6009781,29.9,453.0942,10.296125,163216.0,9347.7888,0.853925738,8.249940343,0.5,165746.6944,66.18457548076223,Poor
16-08-2022,3.4820896,525.2850543,31.5,453.0942,10.296125,163216.0,9347.7888,0.855563384,8.253525311,0.0,165746.6944,66.20851029674027,Poor
17-08-2022,3.4820896,519.6700206,31.9,453.0942,10.19472149,163216.0,9347.7888,0.838612466,8.23341557,0.2,165746.6944,66.0736011403969,Poor
18-08-2022,3.4820896,522.4862912,33.2,453.0942,10.26776387,163216.0,9347.7888,0.846531595,8.245049096,0.0,165746.6944,66.15148894750904,Poor
19-08-2022,3.4820896,526.074877,31.4,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.305932316,1.0,165746.6944,66.55504659105152,Poor
20-08-2022,3.4820896,505.7314086,28.8,453.0942,9.885055741,163216.0,9347.7888,0.796308297,8.184094825,14.0,165746.6944,65.74266471201632,Poor
21-08-2022,3.4820896,516.9391642,30.8,453.0942,10.15659791,163216.0,9347.7888,0.828971774,8.227343594,2.0,165746.6944,66.03248913092375,Poor
22-08-2022,3.380022749,493.1427078,31.6,453.0942,9.601067359,163216.0,9347.7888,0.758359862,8.138863737,0.0,165746.6944,65.43924013410576,Poor
23-08-2022,3.4820896,526.074877,28.9,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.284096532,0.0,165746.6944,66.41077946656463,Poor
24-08-2022,3.15925501,472.4453453,30.9,446.351957,9.125731788,163216.0,9347.7888,0.696473313,8.063156608,7.9,165746.6944,64.931508600051,Poor
25-08-2022,3.4820896,526.074877,30.9,453.0942,10.296125,163216.0,9347.7888,0.860504195,8.303366311,0.3,165746.6944,66.53809321933979,Poor
26-08-2022,3.313498852,484.2824714,31.9,449.9278156,9.41941847,163216.0,9347.7888,0.730557339,8.109932353,0.0,165746.6944,65.24486475471835,Poor
27-08-2022,2.865371504,444.5853243,32.0,416.1012854,8.488461484,163216.0,8829.542646,0.613016185,7.961657987,13.0,144880.3838,60.483561051677235,Poor
28-08-2022,3.323297004,483.5526419,29.8,443.6104,9.416376941,163216.0,9347.7888,0.727552112,8.109447926,0.5,165746.6944,65.24139827298453,Poor
29-08-2022,3.053505954,459.3281957,30.3,421.8094083,8.85114167,163216.0,9143.151474,0.655653013,8.01942239,0.0,156553.3223,64.63778117067454,Poor
30-08-2022,3.4820896,497.2660297,29.8,448.4742194,9.754832827,163216.0,9347.7888,0.767145576,8.163354103,18.0,165746.6944,65.6025481906653,Poor
31-08-2022,3.01943747,454.7554481,30.0,412.3706163,8.757599364,163216.0,8940.674241,0.641291822,8.004523822,0.0,153228.2869,64.53768153964147,Poor
01-09-2022,3.061258261,457.5715771,30.6,411.6029603,8.83146846,163216.0,8975.087644,0.649160743,8.01628902,19.3,155529.6122,64.6164392406058,Poor
02-09-2022,2.59606153,416.3596913,30.4,376.4762326,7.865011995,157347.4943,7835.423104,0.527133123,7.862360619,4.4,123638.1331,52.28133708123832,Poor
03-09-2022,3.015785101,451.9788143,28.5,401.2602883,8.714091055,163216.0,8743.930143,0.631774195,7.997594214,9.9,151416.575,64.49088655110641,Poor
04-09-2022,2.388060335,396.6460371,30.8,355.0868281,7.414042531,149279.1545,7227.340032,0.4680815,7.790534302,1.0,108559.641,45.979269028164396,Good
05-09-2022,2.624056113,416.304032,30.3,367.3905646,7.886040878,153134.611,7709.883167,0.525628591,7.865709908,0.0,123943.3761,53.086795832592486,Poor
06-09-2022,3.322148044,476.0809178,30.2,410.9726361,9.306071553,163216.0,9261.848318,0.701534611,8.091879486,9.2,165746.6944,65.122602782652,Poor
07-09-2022,3.307668085,473.9832004,30.7,406.2799194,9.264055989,163216.0,9163.98668,0.694892743,8.085187629,22.2,165746.6944,65.07762595870679,Poor
08-09-2022,3.174586583,461.5842169,30.6,393.5400677,8.97865477,160998.1085,8791.313807,0.657857685,8.039731517,19.3,159462.6726,64.7727837906556,Poor
09-09-2022,2.724319528,421.6416214,31.9,359.305113,8.042434077,148876.6944,7684.141856,0.539560232,7.890618795,0.9,128560.7494,56.05890434105759,Poor
10-09-2022,2.98423019,443.3592701,30.2,373.1541881,8.563252602,153255.0586,8220.758405,0.603174762,7.973570036,10.6,145546.4313,63.88774606435667,Poor
11-09-2022,2.97518588,441.7215609,29.7,368.7767898,8.532214348,151377.4771,8134.564521,0.59788359,7.968626545,1.5,144394.0046,63.60140827840123,Poor
12-09-2022,2.597734063,408.0935099,27.7,339.4386255,7.745274909,140933.048,7195.354433,0.498211438,7.843289984,0.0,118397.2451,52.19912844306395,Poor
13-09-2022,3.392827804,476.2728038,28.6,389.5016307,9.364032092,157735.8617,8970.337477,0.698895915,8.101110914,6.1,165746.6944,65.18366393803589,Poor
14-09-2022,3.177718548,456.7366274,27.8,371.1406061,8.910115094,151056.724,8406.635068,0.64079627,8.028815141,0.0,156415.4027,64.69889401644443,Poor
15-09-2022,2.817458899,424.5957758,27.0,342.9422343,8.158367682,141000.9912,7506.798116,0.545508742,7.909083646,0.5,131574.426,58.78822269175836,Poor
16-09-2022,2.870767212,428.3627422,29.2,342.7467587,8.255123545,140554.446,7564.236931,0.556157757,7.924494041,7.1,134620.731,60.38309525392893,Poor
17-09-2022,2.903660166,430.3560018,29.2,341.1638513,8.309977012,139631.2954,7574.332452,0.561573296,7.933230602,15.0,136289.6743,61.36196106300857,Poor
18-09-2022,2.189433995,367.4777828,30.0,288.9787368,6.83194395,121342.5736,5854.839924,0.375600896,7.697822931,59.9,87577.58925,39.79809969185552,Good
19-09-2022,2.717891487,412.4983704,30.2,320.9516431,7.903533212,131934.1815,7012.02209,0.507957323,7.868495928,0.0,122663.0495,55.7295382689888,Poor
20-09-2022,2.561383453,398.0446463,30.2,306.5339469,7.569764816,126605.7437,6583.53629,0.464849112,7.815336332,3.0,111559.012,50.993609022674825,Poor
21-09-2022,2.44025926,386.6631562,30.2,294.512333,7.308592983,122099.5434,6236.956505,0.430804744,7.773739256,0.0,102840.9729,47.325310124001064,Good
22-09-2022,2.638720858,403.0307623,30.9,304.135468,7.703122423,125021.2756,6630.208395,0.478627427,7.83657632,1.0,115673.6912,53.2998287276956,Poor
23-09-2022,3.25451267,455.6346455,30.8,342.0242095,8.953900433,137643.1387,7989.582525,0.633356658,8.035788872,0.0,156648.5314,64.74456734111831,Poor
24-09-2022,2.876197688,421.9232115,28.1,312.5903268,8.165066493,127162.1466,7047.728431,0.533433957,7.910150572,12.3,130588.1966,60.437939719995626,Poor
25-09-2022,2.480955032,386.7429464,27.5,282.0142602,7.341515877,116289.6132,6066.76155,0.429178345,7.778982916,16.3,103386.9887,48.49874163113022,Good
26-09-2022,2.809543098,414.4124645,27.2,300.4648903,8.003076274,122242.1504,6761.501172,0.510346359,7.884350242,11.8,124996.646,58.39959925398964,Poor
27-09-2022,3.0407774,433.6304484,29.4,312.3287469,8.464916181,125934.9463,7230.986774,0.566580974,7.957907905,0.0,140042.381,64.22199730102747,Poor
28-09-2022,2.872182134,418.1338698,28.3,297.1218261,8.106445657,120338.5992,6775.029216,0.520399662,7.900813978,1.4,128127.4989,60.26250888850834,Poor
29-09-2022,2.583727989,392.2321983,27.7,273.8062239,7.50208805,111960.4603,6041.758957,0.443521725,7.804557392,7.4,108131.4308,51.54552544211664,Poor
30-09-2022,2.344011478,370.5645375,28.5,253.8012342,6.997758802,104719.4108,5421.483605,0.379136408,7.724232414,4.3,91423.30979,44.29913059162234,Good
01-10-2022,2.484029157,381.087143,29.2,203.7644409,7.315437284,72604.69294,4376.679231,0.406039844,7.849929005,0.5,84114.57801,49.05143640528067,Good
02-10-2022,2.373100452,370.6232805,28.9,193.6589644,7.074532841,69064.75886,4081.927585,0.374787645,7.810005284,0.4,76429.87475,45.67981994120576,Good
03-10-2022,2.510007689,381.6813791,27.6,200.3472774,7.342163637,71288.21839,4361.031196,0.407032092,7.851081911,11.1,85458.21797,49.786207054009076,Good
04-10-2022,2.412944867,372.4275704,26.2,191.1999058,7.129805755,68077.60693,4098.656773,0.379352661,7.815716242,52.4,78710.03436,46.83314431159368,Good
05-10-2022,2.523158738,381.1745465,27.2,196.1009828,7.342775001,69688.31048,4316.268383,0.404781727,7.848099207,4.3,85939.98508,50.13431146439067,Poor
06-10-2022,2.019217807,336.5995313,28.1,159.4199423,6.295733242,57029.55888,3112.325284,0.27289893,7.679805922,0.3,51756.52373,34.9047855769511,Good
07-10-2022,2.571481213,383.7362348,29.6,194.2823644,7.415782638,68922.77983,4353.593778,0.411591002,7.856674522,38.1,88797.07086,51.544071288639515,Poor
08-10-2022,2.210573934,351.5885654,30.2,167.3133714,6.662333872,59597.61798,3481.130467,0.316375752,7.73515712,0.0,64260.78089,40.63051658016955,Good
09-10-2022,2.770705836,399.4170149,30.7,202.7353023,7.798663804,71683.58544,4741.003603,0.457112565,7.914634694,1.0,101834.0232,57.507469578165605,Poor
10-10-2022,1.90467728,323.4198409,29.2,141.5851553,6.008995231,50629.22721,2699.634219,0.232534169,7.628094474,0.0,43238.09653,34.0205736000753,Good
11-10-2022,2.633219331,385.880457,27.2,188.4422327,7.491006449,66640.22626,4349.797395,0.416443974,7.862646766,2.0,92170.07716,53.31188021372877,Poor
12-10-2022,2.144199814,342.6280886,27.4,152.8560374,6.475011888,54359.53535,3181.630343,0.288475714,7.69934894,23.9,58999.45848,38.53337508166339,Good
13-10-2022,1.866897123,317.7639471,27.4,131.6249668,5.893484974,47005.56757,2503.81528,0.214759883,7.605259145,0.0,40106.8563,36.97235730395444,Good
14-10-2022,1.90213388,320.0424637,26.9,131.5779444,5.953288564,46921.83085,2549.759595,0.221124402,7.613325052,0.0,42291.10177,35.283314491474165,Good
15-10-2022,1.936264261,322.2307195,26.6,131.4740746,6.010915013,46819.08803,2593.407456,0.227225286,7.621055046,0.0,44402.16675,33.973631453387256,Good
16-10-2022,2.149020598,339.9346918,26.3,143.4864183,6.43512723,50874.79927,3050.836108,0.279104275,7.687182759,0.0,58560.00147,38.58690907529937,Good
17-10-2022,2.163476004,340.4269084,26.3,142.0883685,6.452582906,50328.99566,3049.498681,0.280207039,7.688537685,0.0,59347.34376,39.00053463902451,Good
18-10-2022,1.810847648,309.0525679,26.0,115.8498375,5.716991659,41259.22334,2198.685983,0.187298263,7.56996626,0.0,35382.71321,41.88045909394206,Good
19-10-2022,1.964044526,321.6045877,25.8,123.8891554,6.019316181,43953.19202,2519.126625,0.223986583,7.616717162,0.0,45529.05444,33.944743299072115,Good
20-10-2022,2.614283682,377.320586,25.3,165.61219,7.341539916,58207.03205,3990.49886,0.388022879,7.825921293,0.0,89194.16075,52.536257916150504,Poor
21-10-2022,2.471568657,364.1933382,25.2,153.654809,7.036963329,54039.93492,3626.568372,0.348957229,7.77603682,0.0,79389.72955,48.208409433724405,Good
22-10-2022,2.059710574,327.704385,25.6,123.4927217,6.180300216,43626.15047,2639.928282,0.240971935,7.638234794,0.0,51437.98008,35.75996528919818,Good
23-10-2022,1.922347461,315.0567901,26.1,111.9444053,5.886943478,39600.72713,2289.069408,0.203328234,7.590165262,0.0,41998.11942,37.06231945190556,Good
24-10-2022,1.932730186,315.2454295,25.4,110.4264589,5.896843632,39018.11005,2280.586824,0.203558287,7.590410304,0.0,42523.12324,36.775436025419594,Good
25-10-2022,2.06969739,326.4331219,25.8,117.5063907,6.16658701,41386.72803,2565.503216,0.236242036,7.632055781,0.0,51586.06906,35.99813117978333,Good
26-10-2022,1.552469794,280.8267955,24.4,80.30669112,5.094241624,28560.57679,1336.38306,0.101372636,7.459960917,0.0,16536.70365,59.30237364580144,Poor
27-10-2022,1.773331548,299.3155081,24.2,93.12024018,5.536378863,32898.2463,1816.268411,0.15560389,7.529094822,0.0,31261.00238,46.87165478840874,Good
28-10-2022,1.4338016,259.7621551,23.5,60.68165086,4.606933223,21707.44601,748.8506614,0.038600126,7.379791599,0.0,3418.525572,61.519670502756924,Poor
29-10-2022,1.946995584,313.0440369,23.7,100.6743558,5.871089508,35373.72237,2156.692019,0.195488146,7.579881851,0.0,42639.9511,37.455758323629425,Good
30-10-2022,2.009427236,317.8031209,24.3,102.8408018,5.988597363,36059.90925,2271.032237,0.20922561,7.597361237,0.0,46687.33882,34.411636025881116,Good
